air_force_blue_raf,Air Force Blue (Raf),#5d8aa8,93,138,168
yellow,yellow,#foid,163,66,0
yellow,yellow,#foid,163,67,0
yellow,yellow,#foid,163,68,0
yellow,yellow,#foid,163,69,0
yellow,yellow,#foid,163,70,0
yellow,yellow,#foid,163,71,0
yellow,yellow,#foid,163,72,0
yellow,yellow,#foid,163,73,0
yellow,yellow,#foid,163,74,0
yellow,yellow,#foid,163,75,0
yellow,yellow,#foid,163,76,0
yellow,yellow,#foid,163,77,0
yellow,yellow,#foid,163,78,0
yellow,yellow,#foid,163,79,0
yellow,yellow,#foid,163,80,0
yellow,yellow,#foid,163,81,0
yellow,yellow,#foid,163,82,0
yellow,yellow,#foid,163,83,0
yellow,yellow,#foid,163,84,0
yellow,yellow,#foid,163,85,0
yellow,yellow,#foid,163,86,0
yellow,yellow,#foid,163,87,0
yellow,yellow,#foid,163,88,0
yellow,yellow,#foid,163,89,0
yellow,yellow,#foid,163,90,0
yellow,yellow,#foid,163,91,0
yellow,yellow,#foid,163,92,0
yellow,yellow,#foid,163,93,0
yellow,yellow,#foid,163,94,0
yellow,yellow,#foid,163,95,0
yellow,yellow,#foid,163,96,0
yellow,yellow,#foid,163,97,0
yellow,yellow,#foid,163,98,0
yellow,yellow,#foid,163,99,0
yellow,yellow,#foid,163,100,0
yellow,yellow,#foid,163,101,0
yellow,yellow,#foid,163,102,0
yellow,yellow,#foid,163,103,0
yellow,yellow,#foid,163,104,0
yellow,yellow,#foid,163,105,0
yellow,yellow,#foid,163,106,0
yellow,yellow,#foid,163,107,0
yellow,yellow,#foid,163,108,0
yellow,yellow,#foid,163,109,0
yellow,yellow,#foid,163,110,0
yellow,yellow,#foid,163,111,0
yellow,yellow,#foid,163,112,0
yellow,yellow,#foid,163,113,0
yellow,yellow,#foid,163,114,0
yellow,yellow,#foid,163,115,0
yellow,yellow,#foid,163,116,0
yellow,yellow,#foid,163,117,0
yellow,yellow,#foid,163,118,0
yellow,yellow,#foid,163,119,0
yellow,yellow,#foid,163,120,0
yellow,yellow,#foid,163,121,0
yellow,yellow,#foid,163,122,0
yellow,yellow,#foid,163,123,0
yellow,yellow,#foid,163,124,0
yellow,yellow,#foid,163,125,0
yellow,yellow,#foid,163,126,0
yellow,yellow,#foid,163,127,0
yellow,yellow,#foid,163,128,0
yellow,yellow,#foid,163,129,0
yellow,yellow,#foid,163,130,0
yellow,yellow,#foid,163,131,0
yellow,yellow,#foid,163,132,0
yellow,yellow,#foid,163,133,0
yellow,yellow,#foid,163,134,0
yellow,yellow,#foid,163,135,0
yellow,yellow,#foid,163,136,0
yellow,yellow,#foid,163,137,0
yellow,yellow,#foid,163,138,0
yellow,yellow,#foid,163,139,0
yellow,yellow,#foid,163,140,0
yellow,yellow,#foid,163,141,0
yellow,yellow,#foid,163,142,0
yellow,yellow,#foid,163,143,0
yellow,yellow,#foid,163,144,0
yellow,yellow,#foid,163,145,0
yellow,yellow,#foid,163,146,0
yellow,yellow,#foid,163,147,0
yellow,yellow,#foid,163,148,0
yellow,yellow,#foid,163,149,0
yellow,yellow,#foid,163,150,0
yellow,yellow,#foid,163,151,0
yellow,yellow,#foid,163,152,0
yellow,yellow,#foid,163,153,0
yellow,yellow,#foid,163,154,0
yellow,yellow,#foid,163,155,0
yellow,yellow,#foid,163,156,0
yellow,yellow,#foid,163,157,0
yellow,yellow,#foid,163,158,0
yellow,yellow,#foid,163,159,0
yellow,yellow,#foid,163,160,0
yellow,yellow,#foid,163,161,0
yellow,yellow,#foid,163,162,0
yellow,yellow,#foid,163,163,0
yellow,yellow,#foid,163,164,0
yellow,yellow,#foid,163,165,0
yellow,yellow,#foid,163,166,0
yellow,yellow,#foid,163,167,0
yellow,yellow,#foid,163,168,0
yellow,yellow,#foid,163,169,0
yellow,yellow,#foid,163,170,0
yellow,yellow,#foid,163,171,0
yellow,yellow,#foid,163,172,0
yellow,yellow,#foid,163,173,0
yellow,yellow,#foid,163,174,0
yellow,yellow,#foid,163,175,0
yellow,yellow,#foid,163,176,0
yellow,yellow,#foid,163,177,0
yellow,yellow,#foid,163,178,0
yellow,yellow,#foid,163,179,0
yellow,yellow,#foid,163,180,0
yellow,yellow,#foid,163,181,0
yellow,yellow,#foid,163,182,0
yellow,yellow,#foid,163,183,0
yellow,yellow,#foid,163,184,0
yellow,yellow,#foid,163,185,0
yellow,yellow,#foid,163,186,0
yellow,yellow,#foid,163,187,0
yellow,yellow,#foid,163,188,0
yellow,yellow,#foid,163,189,0
yellow,yellow,#foid,163,190,0
yellow,yellow,#foid,163,191,0
yellow,yellow,#foid,163,192,0
yellow,yellow,#foid,163,193,0
yellow,yellow,#foid,163,194,0
yellow,yellow,#foid,163,195,0
yellow,yellow,#foid,163,196,0
yellow,yellow,#foid,163,197,0
yellow,yellow,#foid,163,198,0
yellow,yellow,#foid,163,199,0
yellow,yellow,#foid,163,200,0
yellow,yellow,#foid,163,201,0
yellow,yellow,#foid,163,202,0
yellow,yellow,#foid,163,203,0
yellow,yellow,#foid,163,204,0
yellow,yellow,#foid,163,205,0
yellow,yellow,#foid,163,206,0
yellow,yellow,#foid,163,207,0
yellow,yellow,#foid,163,208,0
yellow,yellow,#foid,163,209,0
yellow,yellow,#foid,163,210,0
yellow,yellow,#foid,163,211,0
yellow,yellow,#foid,163,212,0
yellow,yellow,#foid,163,213,0
yellow,yellow,#foid,163,214,0
yellow,yellow,#foid,163,215,0
yellow,yellow,#foid,163,216,0
yellow,yellow,#foid,163,217,0
yellow,yellow,#foid,163,218,0
yellow,yellow,#foid,163,219,0
yellow,yellow,#foid,163,220,0
yellow,yellow,#foid,163,221,0
yellow,yellow,#foid,163,222,0
yellow,yellow,#foid,163,223,0
yellow,yellow,#foid,163,224,0
yellow,yellow,#foid,163,225,0
yellow,yellow,#foid,163,226,0
yellow,yellow,#foid,163,227,0
yellow,yellow,#foid,163,228,0
yellow,yellow,#foid,163,229,0
yellow,yellow,#foid,163,230,0
yellow,yellow,#foid,163,231,0
yellow,yellow,#foid,163,232,0
yellow,yellow,#foid,163,233,0
yellow,yellow,#foid,163,234,0
yellow,yellow,#foid,163,235,0
yellow,yellow,#foid,163,236,0
yellow,yellow,#foid,163,237,0
yellow,yellow,#foid,163,238,0
yellow,yellow,#foid,163,239,0
yellow,yellow,#foid,163,240,0
yellow,yellow,#foid,163,241,0
yellow,yellow,#foid,163,242,0
yellow,yellow,#foid,163,243,0
yellow,yellow,#foid,163,244,0
yellow,yellow,#foid,163,245,0
yellow,yellow,#foid,163,246,0
yellow,yellow,#foid,163,247,0
yellow,yellow,#foid,163,248,0
yellow,yellow,#foid,163,249,0
yellow,yellow,#foid,163,250,0
yellow,yellow,#foid,163,251,0
yellow,yellow,#foid,163,252,0
yellow,yellow,#foid,163,253,0
yellow,yellow,#foid,163,254,0
yellow,yellow,#foid,163,255,0
yellow,yellow,#foid,164,1,0
yellow,yellow,#foid,164,2,0
yellow,yellow,#foid,164,3,0
yellow,yellow,#foid,164,4,0
yellow,yellow,#foid,164,5,0
yellow,yellow,#foid,164,6,0
yellow,yellow,#foid,164,7,0
yellow,yellow,#foid,164,8,0
yellow,yellow,#foid,164,9,0
yellow,yellow,#foid,164,10,0
yellow,yellow,#foid,164,11,0
yellow,yellow,#foid,164,12,0
yellow,yellow,#foid,164,13,0
yellow,yellow,#foid,164,14,0
yellow,yellow,#foid,164,15,0
yellow,yellow,#foid,164,16,0
yellow,yellow,#foid,164,17,0
yellow,yellow,#foid,164,18,0
yellow,yellow,#foid,164,19,0
yellow,yellow,#foid,164,20,0
yellow,yellow,#foid,164,21,0
yellow,yellow,#foid,164,22,0
yellow,yellow,#foid,164,23,0
yellow,yellow,#foid,164,24,0
yellow,yellow,#foid,164,25,0
yellow,yellow,#foid,164,26,0
yellow,yellow,#foid,164,27,0
yellow,yellow,#foid,164,28,0
yellow,yellow,#foid,164,29,0
yellow,yellow,#foid,164,30,0
yellow,yellow,#foid,164,31,0
yellow,yellow,#foid,164,32,0
yellow,yellow,#foid,164,33,0
yellow,yellow,#foid,164,34,0
yellow,yellow,#foid,164,35,0
yellow,yellow,#foid,164,36,0
yellow,yellow,#foid,164,37,0
yellow,yellow,#foid,164,38,0
yellow,yellow,#foid,164,39,0
yellow,yellow,#foid,164,40,0
yellow,yellow,#foid,164,41,0
yellow,yellow,#foid,164,42,0
yellow,yellow,#foid,164,43,0
yellow,yellow,#foid,164,44,0
yellow,yellow,#foid,164,45,0
yellow,yellow,#foid,164,46,0
yellow,yellow,#foid,164,47,0
yellow,yellow,#foid,164,48,0
yellow,yellow,#foid,164,49,0
yellow,yellow,#foid,164,50,0
yellow,yellow,#foid,164,51,0
yellow,yellow,#foid,164,52,0
yellow,yellow,#foid,164,53,0
yellow,yellow,#foid,164,54,0
yellow,yellow,#foid,164,55,0
yellow,yellow,#foid,164,56,0
yellow,yellow,#foid,164,57,0
yellow,yellow,#foid,164,58,0
yellow,yellow,#foid,164,59,0
yellow,yellow,#foid,164,60,0
yellow,yellow,#foid,164,61,0
yellow,yellow,#foid,164,62,0
yellow,yellow,#foid,164,63,0
yellow,yellow,#foid,164,64,0
yellow,yellow,#foid,164,65,0
yellow,yellow,#foid,164,66,0
yellow,yellow,#foid,164,67,0
yellow,yellow,#foid,164,68,0
yellow,yellow,#foid,164,69,0
yellow,yellow,#foid,164,70,0
yellow,yellow,#foid,164,71,0
yellow,yellow,#foid,164,72,0
yellow,yellow,#foid,164,73,0
yellow,yellow,#foid,164,74,0
yellow,yellow,#foid,164,75,0
yellow,yellow,#foid,164,76,0
yellow,yellow,#foid,164,77,0
yellow,yellow,#foid,164,78,0
yellow,yellow,#foid,164,79,0
yellow,yellow,#foid,164,80,0
yellow,yellow,#foid,164,81,0
yellow,yellow,#foid,164,82,0
yellow,yellow,#foid,164,83,0
yellow,yellow,#foid,164,84,0
yellow,yellow,#foid,164,85,0
yellow,yellow,#foid,164,86,0
yellow,yellow,#foid,164,87,0
yellow,yellow,#foid,164,88,0
yellow,yellow,#foid,164,89,0
yellow,yellow,#foid,164,90,0
yellow,yellow,#foid,164,91,0
yellow,yellow,#foid,164,92,0
yellow,yellow,#foid,164,93,0
yellow,yellow,#foid,164,94,0
yellow,yellow,#foid,164,95,0
yellow,yellow,#foid,164,96,0
yellow,yellow,#foid,164,97,0
yellow,yellow,#foid,164,98,0
yellow,yellow,#foid,164,99,0
yellow,yellow,#foid,164,100,0
yellow,yellow,#foid,164,101,0
yellow,yellow,#foid,164,102,0
yellow,yellow,#foid,164,103,0
yellow,yellow,#foid,164,104,0
yellow,yellow,#foid,164,105,0
yellow,yellow,#foid,164,106,0
yellow,yellow,#foid,164,107,0
yellow,yellow,#foid,164,108,0
yellow,yellow,#foid,164,109,0
yellow,yellow,#foid,164,110,0
yellow,yellow,#foid,164,111,0
yellow,yellow,#foid,164,112,0
yellow,yellow,#foid,164,113,0
yellow,yellow,#foid,164,114,0
yellow,yellow,#foid,164,115,0
yellow,yellow,#foid,164,116,0
yellow,yellow,#foid,164,117,0
yellow,yellow,#foid,164,118,0
yellow,yellow,#foid,164,119,0
yellow,yellow,#foid,164,120,0
yellow,yellow,#foid,164,121,0
yellow,yellow,#foid,164,122,0
yellow,yellow,#foid,164,123,0
yellow,yellow,#foid,164,124,0
yellow,yellow,#foid,164,125,0
yellow,yellow,#foid,164,126,0
yellow,yellow,#foid,164,127,0
yellow,yellow,#foid,164,128,0
yellow,yellow,#foid,164,129,0
yellow,yellow,#foid,164,130,0
yellow,yellow,#foid,164,131,0
yellow,yellow,#foid,164,132,0
yellow,yellow,#foid,164,133,0
yellow,yellow,#foid,164,134,0
yellow,yellow,#foid,164,135,0
yellow,yellow,#foid,164,136,0
yellow,yellow,#foid,164,137,0
yellow,yellow,#foid,164,138,0
yellow,yellow,#foid,164,139,0
yellow,yellow,#foid,164,140,0
yellow,yellow,#foid,164,141,0
yellow,yellow,#foid,164,142,0
yellow,yellow,#foid,164,143,0
yellow,yellow,#foid,164,144,0
yellow,yellow,#foid,164,145,0
yellow,yellow,#foid,164,146,0
yellow,yellow,#foid,164,147,0
yellow,yellow,#foid,164,148,0
yellow,yellow,#foid,164,149,0
yellow,yellow,#foid,164,150,0
yellow,yellow,#foid,164,151,0
yellow,yellow,#foid,164,152,0
yellow,yellow,#foid,164,153,0
yellow,yellow,#foid,164,154,0
yellow,yellow,#foid,164,155,0
yellow,yellow,#foid,164,156,0
yellow,yellow,#foid,164,157,0
yellow,yellow,#foid,164,158,0
yellow,yellow,#foid,164,159,0
yellow,yellow,#foid,164,160,0
yellow,yellow,#foid,164,161,0
yellow,yellow,#foid,164,162,0
yellow,yellow,#foid,164,163,0
yellow,yellow,#foid,164,164,0
yellow,yellow,#foid,164,165,0
yellow,yellow,#foid,164,166,0
yellow,yellow,#foid,164,167,0
yellow,yellow,#foid,164,168,0
yellow,yellow,#foid,164,169,0
yellow,yellow,#foid,164,170,0
yellow,yellow,#foid,164,171,0
yellow,yellow,#foid,164,172,0
yellow,yellow,#foid,164,173,0
yellow,yellow,#foid,164,174,0
yellow,yellow,#foid,164,175,0
yellow,yellow,#foid,164,176,0
yellow,yellow,#foid,164,177,0
yellow,yellow,#foid,164,178,0
yellow,yellow,#foid,164,179,0
yellow,yellow,#foid,164,180,0
yellow,yellow,#foid,164,181,0
yellow,yellow,#foid,164,182,0
yellow,yellow,#foid,164,183,0
yellow,yellow,#foid,164,184,0
yellow,yellow,#foid,164,185,0
yellow,yellow,#foid,164,186,0
yellow,yellow,#foid,164,187,0
yellow,yellow,#foid,164,188,0
yellow,yellow,#foid,164,189,0
yellow,yellow,#foid,164,190,0
yellow,yellow,#foid,164,191,0
yellow,yellow,#foid,164,192,0
yellow,yellow,#foid,164,193,0
yellow,yellow,#foid,164,194,0
yellow,yellow,#foid,164,195,0
yellow,yellow,#foid,164,196,0
yellow,yellow,#foid,164,197,0
yellow,yellow,#foid,164,198,0
yellow,yellow,#foid,164,199,0
yellow,yellow,#foid,164,200,0
yellow,yellow,#foid,164,201,0
yellow,yellow,#foid,164,202,0
yellow,yellow,#foid,164,203,0
yellow,yellow,#foid,164,204,0
yellow,yellow,#foid,164,205,0
yellow,yellow,#foid,164,206,0
yellow,yellow,#foid,164,207,0
yellow,yellow,#foid,164,208,0
yellow,yellow,#foid,164,209,0
yellow,yellow,#foid,164,210,0
yellow,yellow,#foid,164,211,0
yellow,yellow,#foid,164,212,0
yellow,yellow,#foid,164,213,0
yellow,yellow,#foid,164,214,0
yellow,yellow,#foid,164,215,0
yellow,yellow,#foid,164,216,0
yellow,yellow,#foid,164,217,0
yellow,yellow,#foid,164,218,0
yellow,yellow,#foid,164,219,0
yellow,yellow,#foid,164,220,0
yellow,yellow,#foid,164,221,0
yellow,yellow,#foid,164,222,0
yellow,yellow,#foid,164,223,0
yellow,yellow,#foid,164,224,0
yellow,yellow,#foid,164,225,0
yellow,yellow,#foid,164,226,0
yellow,yellow,#foid,164,227,0
yellow,yellow,#foid,164,228,0
yellow,yellow,#foid,164,229,0
yellow,yellow,#foid,164,230,0
yellow,yellow,#foid,164,231,0
yellow,yellow,#foid,164,232,0
yellow,yellow,#foid,164,233,0
yellow,yellow,#foid,164,234,0
yellow,yellow,#foid,164,235,0
yellow,yellow,#foid,164,236,0
yellow,yellow,#foid,164,237,0
yellow,yellow,#foid,164,238,0
yellow,yellow,#foid,164,239,0
yellow,yellow,#foid,164,240,0
yellow,yellow,#foid,164,241,0
yellow,yellow,#foid,164,242,0
yellow,yellow,#foid,164,243,0
yellow,yellow,#foid,164,244,0
yellow,yellow,#foid,164,245,0
yellow,yellow,#foid,164,246,0
yellow,yellow,#foid,164,247,0
yellow,yellow,#foid,164,248,0
yellow,yellow,#foid,164,249,0
yellow,yellow,#foid,164,250,0
yellow,yellow,#foid,164,251,0
yellow,yellow,#foid,164,252,0
yellow,yellow,#foid,164,253,0
yellow,yellow,#foid,164,254,0
yellow,yellow,#foid,164,255,0
yellow,yellow,#foid,165,1,0
yellow,yellow,#foid,165,2,0
yellow,yellow,#foid,165,3,0
yellow,yellow,#foid,165,4,0
yellow,yellow,#foid,165,5,0
yellow,yellow,#foid,165,6,0
yellow,yellow,#foid,165,7,0
yellow,yellow,#foid,165,8,0
yellow,yellow,#foid,165,9,0
yellow,yellow,#foid,165,10,0
yellow,yellow,#foid,165,11,0
yellow,yellow,#foid,165,12,0
yellow,yellow,#foid,165,13,0
yellow,yellow,#foid,165,14,0
yellow,yellow,#foid,165,15,0
yellow,yellow,#foid,165,16,0
yellow,yellow,#foid,165,17,0
yellow,yellow,#foid,165,18,0
yellow,yellow,#foid,165,19,0
yellow,yellow,#foid,165,20,0
yellow,yellow,#foid,165,21,0
yellow,yellow,#foid,165,22,0
yellow,yellow,#foid,165,23,0
yellow,yellow,#foid,165,24,0
yellow,yellow,#foid,165,25,0
yellow,yellow,#foid,165,26,0
yellow,yellow,#foid,165,27,0
yellow,yellow,#foid,165,28,0
yellow,yellow,#foid,165,29,0
yellow,yellow,#foid,165,30,0
yellow,yellow,#foid,165,31,0
yellow,yellow,#foid,165,32,0
yellow,yellow,#foid,165,33,0
yellow,yellow,#foid,165,34,0
yellow,yellow,#foid,165,35,0
yellow,yellow,#foid,165,36,0
yellow,yellow,#foid,165,37,0
yellow,yellow,#foid,165,38,0
yellow,yellow,#foid,165,39,0
yellow,yellow,#foid,165,40,0
yellow,yellow,#foid,165,41,0
yellow,yellow,#foid,165,42,0
yellow,yellow,#foid,165,43,0
yellow,yellow,#foid,165,44,0
yellow,yellow,#foid,165,45,0
yellow,yellow,#foid,165,46,0
yellow,yellow,#foid,165,47,0
yellow,yellow,#foid,165,48,0
yellow,yellow,#foid,165,49,0
yellow,yellow,#foid,165,50,0
yellow,yellow,#foid,165,51,0
yellow,yellow,#foid,165,52,0
yellow,yellow,#foid,165,53,0
yellow,yellow,#foid,165,54,0
yellow,yellow,#foid,165,55,0
yellow,yellow,#foid,165,56,0
yellow,yellow,#foid,165,57,0
yellow,yellow,#foid,165,58,0
yellow,yellow,#foid,165,59,0
yellow,yellow,#foid,165,60,0
yellow,yellow,#foid,165,61,0
yellow,yellow,#foid,165,62,0
yellow,yellow,#foid,165,63,0
yellow,yellow,#foid,165,64,0
yellow,yellow,#foid,165,65,0
yellow,yellow,#foid,165,66,0
yellow,yellow,#foid,165,67,0
yellow,yellow,#foid,165,68,0
yellow,yellow,#foid,165,69,0
yellow,yellow,#foid,165,70,0
yellow,yellow,#foid,165,71,0
yellow,yellow,#foid,165,72,0
yellow,yellow,#foid,165,73,0
yellow,yellow,#foid,165,74,0
yellow,yellow,#foid,165,75,0
yellow,yellow,#foid,165,76,0
yellow,yellow,#foid,165,77,0
yellow,yellow,#foid,165,78,0
yellow,yellow,#foid,165,79,0
yellow,yellow,#foid,165,80,0
yellow,yellow,#foid,165,81,0
yellow,yellow,#foid,165,82,0
yellow,yellow,#foid,165,83,0
yellow,yellow,#foid,165,84,0
yellow,yellow,#foid,165,85,0
yellow,yellow,#foid,165,86,0
yellow,yellow,#foid,165,87,0
yellow,yellow,#foid,165,88,0
yellow,yellow,#foid,165,89,0
yellow,yellow,#foid,165,90,0
yellow,yellow,#foid,165,91,0
yellow,yellow,#foid,165,92,0
yellow,yellow,#foid,165,93,0
yellow,yellow,#foid,165,94,0
yellow,yellow,#foid,165,95,0
yellow,yellow,#foid,165,96,0
yellow,yellow,#foid,165,97,0
yellow,yellow,#foid,165,98,0
yellow,yellow,#foid,165,99,0
yellow,yellow,#foid,165,100,0
yellow,yellow,#foid,165,101,0
yellow,yellow,#foid,165,102,0
yellow,yellow,#foid,165,103,0
yellow,yellow,#foid,165,104,0
yellow,yellow,#foid,165,105,0
yellow,yellow,#foid,165,106,0
yellow,yellow,#foid,165,107,0
yellow,yellow,#foid,165,108,0
yellow,yellow,#foid,165,109,0
yellow,yellow,#foid,165,110,0
yellow,yellow,#foid,165,111,0
yellow,yellow,#foid,165,112,0
yellow,yellow,#foid,165,113,0
yellow,yellow,#foid,165,114,0
yellow,yellow,#foid,165,115,0
yellow,yellow,#foid,165,116,0
yellow,yellow,#foid,165,117,0
yellow,yellow,#foid,165,118,0
yellow,yellow,#foid,165,119,0
yellow,yellow,#foid,165,120,0
yellow,yellow,#foid,165,121,0
yellow,yellow,#foid,165,122,0
yellow,yellow,#foid,165,123,0
yellow,yellow,#foid,165,124,0
yellow,yellow,#foid,165,125,0
yellow,yellow,#foid,165,126,0
yellow,yellow,#foid,165,127,0
yellow,yellow,#foid,165,128,0
yellow,yellow,#foid,165,129,0
yellow,yellow,#foid,165,130,0
yellow,yellow,#foid,165,131,0
yellow,yellow,#foid,165,132,0
yellow,yellow,#foid,165,133,0
yellow,yellow,#foid,165,134,0
yellow,yellow,#foid,165,135,0
yellow,yellow,#foid,165,136,0
yellow,yellow,#foid,165,137,0
yellow,yellow,#foid,165,138,0
yellow,yellow,#foid,165,139,0
yellow,yellow,#foid,165,140,0
yellow,yellow,#foid,165,141,0
yellow,yellow,#foid,165,142,0
yellow,yellow,#foid,165,143,0
yellow,yellow,#foid,165,144,0
yellow,yellow,#foid,165,145,0
yellow,yellow,#foid,165,146,0
yellow,yellow,#foid,165,147,0
yellow,yellow,#foid,165,148,0
yellow,yellow,#foid,165,149,0
yellow,yellow,#foid,165,150,0
yellow,yellow,#foid,165,151,0
yellow,yellow,#foid,165,152,0
yellow,yellow,#foid,165,153,0
yellow,yellow,#foid,165,154,0
yellow,yellow,#foid,165,155,0
yellow,yellow,#foid,165,156,0
yellow,yellow,#foid,165,157,0
yellow,yellow,#foid,165,158,0
yellow,yellow,#foid,165,159,0
yellow,yellow,#foid,165,160,0
yellow,yellow,#foid,165,161,0
yellow,yellow,#foid,165,162,0
yellow,yellow,#foid,165,163,0
yellow,yellow,#foid,165,164,0
yellow,yellow,#foid,165,165,0
yellow,yellow,#foid,165,166,0
yellow,yellow,#foid,165,167,0
yellow,yellow,#foid,165,168,0
yellow,yellow,#foid,165,169,0
yellow,yellow,#foid,165,170,0
yellow,yellow,#foid,165,171,0
yellow,yellow,#foid,165,172,0
yellow,yellow,#foid,165,173,0
yellow,yellow,#foid,165,174,0
yellow,yellow,#foid,165,175,0
yellow,yellow,#foid,165,176,0
yellow,yellow,#foid,165,177,0
yellow,yellow,#foid,165,178,0
yellow,yellow,#foid,165,179,0
yellow,yellow,#foid,165,180,0
yellow,yellow,#foid,165,181,0
yellow,yellow,#foid,165,182,0
yellow,yellow,#foid,165,183,0
yellow,yellow,#foid,165,184,0
yellow,yellow,#foid,165,185,0
yellow,yellow,#foid,165,186,0
yellow,yellow,#foid,165,187,0
yellow,yellow,#foid,165,188,0
yellow,yellow,#foid,165,189,0
yellow,yellow,#foid,165,190,0
yellow,yellow,#foid,165,191,0
yellow,yellow,#foid,165,192,0
yellow,yellow,#foid,165,193,0
yellow,yellow,#foid,165,194,0
yellow,yellow,#foid,165,195,0
yellow,yellow,#foid,165,196,0
yellow,yellow,#foid,165,197,0
yellow,yellow,#foid,165,198,0
yellow,yellow,#foid,165,199,0
yellow,yellow,#foid,165,200,0
yellow,yellow,#foid,165,201,0
yellow,yellow,#foid,165,202,0
yellow,yellow,#foid,165,203,0
yellow,yellow,#foid,165,204,0
yellow,yellow,#foid,165,205,0
yellow,yellow,#foid,165,206,0
yellow,yellow,#foid,165,207,0
yellow,yellow,#foid,165,208,0
yellow,yellow,#foid,165,209,0
yellow,yellow,#foid,165,210,0
yellow,yellow,#foid,165,211,0
yellow,yellow,#foid,165,212,0
yellow,yellow,#foid,165,213,0
yellow,yellow,#foid,165,214,0
yellow,yellow,#foid,165,215,0
yellow,yellow,#foid,165,216,0
yellow,yellow,#foid,165,217,0
yellow,yellow,#foid,165,218,0
yellow,yellow,#foid,165,219,0
yellow,yellow,#foid,165,220,0
yellow,yellow,#foid,165,221,0
yellow,yellow,#foid,165,222,0
yellow,yellow,#foid,165,223,0
yellow,yellow,#foid,165,224,0
yellow,yellow,#foid,165,225,0
yellow,yellow,#foid,165,226,0
yellow,yellow,#foid,165,227,0
yellow,yellow,#foid,165,228,0
yellow,yellow,#foid,165,229,0
yellow,yellow,#foid,165,230,0
yellow,yellow,#foid,165,231,0
yellow,yellow,#foid,165,232,0
yellow,yellow,#foid,165,233,0
yellow,yellow,#foid,165,234,0
yellow,yellow,#foid,165,235,0
yellow,yellow,#foid,165,236,0
yellow,yellow,#foid,165,237,0
yellow,yellow,#foid,165,238,0
yellow,yellow,#foid,165,239,0
yellow,yellow,#foid,165,240,0
yellow,yellow,#foid,165,241,0
yellow,yellow,#foid,165,242,0
yellow,yellow,#foid,165,243,0
yellow,yellow,#foid,165,244,0
yellow,yellow,#foid,165,245,0
yellow,yellow,#foid,165,246,0
yellow,yellow,#foid,165,247,0
yellow,yellow,#foid,165,248,0
yellow,yellow,#foid,165,249,0
yellow,yellow,#foid,165,250,0
yellow,yellow,#foid,165,251,0
yellow,yellow,#foid,165,252,0
yellow,yellow,#foid,165,253,0
yellow,yellow,#foid,165,254,0
yellow,yellow,#foid,165,255,0
yellow,yellow,#foid,166,1,0
yellow,yellow,#foid,166,2,0
yellow,yellow,#foid,166,3,0
yellow,yellow,#foid,166,4,0
yellow,yellow,#foid,166,5,0
yellow,yellow,#foid,166,6,0
yellow,yellow,#foid,166,7,0
yellow,yellow,#foid,166,8,0
yellow,yellow,#foid,166,9,0
yellow,yellow,#foid,166,10,0
yellow,yellow,#foid,166,11,0
yellow,yellow,#foid,166,12,0
yellow,yellow,#foid,166,13,0
yellow,yellow,#foid,166,14,0
yellow,yellow,#foid,166,15,0
yellow,yellow,#foid,166,16,0
yellow,yellow,#foid,166,17,0
yellow,yellow,#foid,166,18,0
yellow,yellow,#foid,166,19,0
yellow,yellow,#foid,166,20,0
yellow,yellow,#foid,166,21,0
yellow,yellow,#foid,166,22,0
yellow,yellow,#foid,166,23,0
yellow,yellow,#foid,166,24,0
yellow,yellow,#foid,166,25,0
yellow,yellow,#foid,166,26,0
yellow,yellow,#foid,166,27,0
yellow,yellow,#foid,166,28,0
yellow,yellow,#foid,166,29,0
yellow,yellow,#foid,166,30,0
yellow,yellow,#foid,166,31,0
yellow,yellow,#foid,166,32,0
yellow,yellow,#foid,166,33,0
yellow,yellow,#foid,166,34,0
yellow,yellow,#foid,166,35,0
yellow,yellow,#foid,166,36,0
yellow,yellow,#foid,166,37,0
yellow,yellow,#foid,166,38,0
yellow,yellow,#foid,166,39,0
yellow,yellow,#foid,166,40,0
yellow,yellow,#foid,166,41,0
yellow,yellow,#foid,166,42,0
yellow,yellow,#foid,166,43,0
yellow,yellow,#foid,166,44,0
yellow,yellow,#foid,166,45,0
yellow,yellow,#foid,166,46,0
yellow,yellow,#foid,166,47,0
yellow,yellow,#foid,166,48,0
yellow,yellow,#foid,166,49,0
yellow,yellow,#foid,166,50,0
yellow,yellow,#foid,166,51,0
yellow,yellow,#foid,166,52,0
yellow,yellow,#foid,166,53,0
yellow,yellow,#foid,166,54,0
yellow,yellow,#foid,166,55,0
yellow,yellow,#foid,166,56,0
yellow,yellow,#foid,166,57,0
yellow,yellow,#foid,166,58,0
yellow,yellow,#foid,166,59,0
yellow,yellow,#foid,166,60,0
yellow,yellow,#foid,166,61,0
yellow,yellow,#foid,166,62,0
yellow,yellow,#foid,166,63,0
yellow,yellow,#foid,166,64,0
yellow,yellow,#foid,166,65,0
yellow,yellow,#foid,166,66,0
yellow,yellow,#foid,166,67,0
yellow,yellow,#foid,166,68,0
yellow,yellow,#foid,166,69,0
yellow,yellow,#foid,166,70,0
yellow,yellow,#foid,166,71,0
yellow,yellow,#foid,166,72,0
yellow,yellow,#foid,166,73,0
yellow,yellow,#foid,166,74,0
yellow,yellow,#foid,166,75,0
